"source_system;client_id;snapshot_ts;item_internal_id;item_name;location;subsidiary;stock_status;quantity_on_hand;quantity_available;average_cost"
"netsuite;vonderk;2026-07-20 14:19;12497;VK-SPOT LICHT-15W-GR-3000K-38°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;58653.9875"
"netsuite;vonderk;2026-07-20 14:19;12503;VK-SPOT LICHT-15/20W-GR-AD;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;4630.58"
"netsuite;vonderk;2026-07-20 14:19;12516;VK-SPOT LICHT-15/20W-HONEYCOMB;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;771.765"
"netsuite;vonderk;2026-07-20 14:19;12498;VK-SPOT LICHT-16W-DIMT-GR-3000K-38°-220V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;71282.8375"
"netsuite;vonderk;2026-07-20 14:19;12504;VK-SPOT LICHT-2W-MR-AD;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;1122.565"
"netsuite;vonderk;2026-07-20 14:19;12505;VK-SPOT LICHT-2W-MR-POLE;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;4700.7375"
"netsuite;vonderk;2026-07-20 14:19;12500;VK-SPOT LICHT-2W-MR-3000K-23°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;25889.14"
"netsuite;vonderk;2026-07-20 14:19;12499;VK-SPOT LICHT-20W-GR-3000K-38°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;58653.9875"
"netsuite;vonderk;2026-07-20 14:19;12492;VK-SPOT LICHT-3W-MR-3000K-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;33080.57"
"netsuite;vonderk;2026-07-20 14:19;12514;VK-SPOT LICHT-3/6W-HONEYCOMB;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;1122.565"
"netsuite;vonderk;2026-07-20 14:19;12501;VK-SPOT LICHT-3/6W-MR-AD;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;2911.65"
"netsuite;vonderk;2026-07-20 14:19;12510;VK-SPOT LICHT-3/6W-MR-POLE;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;13119.97"
"netsuite;vonderk;2026-07-20 14:19;12493;VK-SPOT LICHT-6W-MR-3000K-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;41359.48"
"netsuite;vonderk;2026-07-20 14:19;12494;VK-SPOT LICHT-7W-DIMT-GR-3000K-38°-220V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;53181.4875"
"netsuite;vonderk;2026-07-20 14:19;12502;VK-SPOT LICHT-7/10W-GR-AD;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;3858.815"
"netsuite;vonderk;2026-07-20 14:19;12515;VK-SPOT LICHT-7/10W-HONEYCOMB;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;1333.045"
"netsuite;vonderk;2026-07-20 14:19;12495;VK-SPOT LICHT-9W-GR-3000K-38°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;4;4;41920.7625"
"netsuite;vonderk;2026-07-20 14:19;10274;VK-SPOT-K-PINCHO;Almacén General Mentrau;MENTRAU;Buen estado PT;4951;4951;1200.00"
"netsuite;vonderk;2026-07-20 14:19;10274;VK-SPOT-K-PINCHO;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;1200.00"
"netsuite;vonderk;2026-07-20 14:19;10264;VK-SPOT-K10-10-B-WW-38° 24V 3M;Almacén General Mentrau;MENTRAU;Buen estado PT;146;146;26902.75"
"netsuite;vonderk;2026-07-20 14:19;10266;VK-SPOT-K5-5-B-WW-15° 220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;16757.89"
"netsuite;vonderk;2026-07-20 14:19;10266;VK-SPOT-K5-5-B-WW-15° 220V;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;16757.89"
"netsuite;vonderk;2026-07-20 14:19;10267;VK-SPOT-K5-5-B-WW-38° 220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;16757.89"
"netsuite;vonderk;2026-07-20 14:19;10267;VK-SPOT-K5-5-B-WW-38° 220V;Almacén General Mentrau;MENTRAU;Buen estado PT;7;7;16757.89"
"netsuite;vonderk;2026-07-20 14:19;10267;VK-SPOT-K5-5-B-WW-38° 220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;16757.89"
"netsuite;vonderk;2026-07-20 14:19;10267;VK-SPOT-K5-5-B-WW-38° 220V;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;16757.89"
"netsuite;vonderk;2026-07-20 14:19;10268;VK-SPOT-K5-5-B-WW-38° 220V 3M;Almacén General Mentrau;MENTRAU;Dañado;1;1;"
"netsuite;vonderk;2026-07-20 14:19;10269;VK-SPOT-K5-5-B-WW-38° 24V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;16648.28"
"netsuite;vonderk;2026-07-20 14:19;10269;VK-SPOT-K5-5-B-WW-38° 24V;Almacén General Mentrau;MENTRAU;Buen estado PT;6;6;16648.28"
"netsuite;vonderk;2026-07-20 14:19;10270;VK-SPOT-K5-5-B-WW-38° 24V 3M;Almacén General Mentrau;MENTRAU;Buen estado PT;4;4;18414.19"
"netsuite;vonderk;2026-07-20 14:19;10271;VK-SPOT-K5-5-B-WW-60° 220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;16757.89"
"netsuite;vonderk;2026-07-20 14:19;10272;VK-SPOT-K5-5-B-WW-60° 220V 3M;Almacén General Mentrau;MENTRAU;Buen estado PT;3;3;18523.80"
"netsuite;vonderk;2026-07-20 14:19;10273;VK-SPOT-K5-5-B-WW-60° 24V;Almacén General Mentrau;MENTRAU;Buen estado PT;4;4;16648.28"
"netsuite;vonderk;2026-07-20 14:19;12396;VK-SPUN Q10-10W-DIM-3000K-3°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;29676.778"
"netsuite;vonderk;2026-07-20 14:19;12396;VK-SPUN Q10-10W-DIM-3000K-3°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;17;17;29676.778"
"netsuite;vonderk;2026-07-20 14:19;12396;VK-SPUN Q10-10W-DIM-3000K-3°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;29676.778"
"netsuite;vonderk;2026-07-20 14:19;10275;VK-SPUN Q10-10W-2700K-3°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;76;76;25490.02"
"netsuite;vonderk;2026-07-20 14:19;10275;VK-SPUN Q10-10W-2700K-3°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;20;20;25490.02"
"netsuite;vonderk;2026-07-20 14:19;10276;VK-SPUN Q10-10W-3000K-3°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;28579.58907407"
"netsuite;vonderk;2026-07-20 14:19;10276;VK-SPUN Q10-10W-3000K-3°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;12;12;28579.58907407"
"netsuite;vonderk;2026-07-20 14:19;10276;VK-SPUN Q10-10W-3000K-3°-220V;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;28579.58907407"
"netsuite;vonderk;2026-07-20 14:19;10276;VK-SPUN Q10-10W-3000K-3°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;9;9;28579.58907407"
"netsuite;vonderk;2026-07-20 14:19;10276;VK-SPUN Q10-10W-3000K-3°-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;11;11;28579.58907407"
"netsuite;vonderk;2026-07-20 14:19;10276;VK-SPUN Q10-10W-3000K-3°-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;3;3;28579.58907407"
"netsuite;vonderk;2026-07-20 14:19;11098;VK-SPUN Q10-12W-DIM-RGBW-8°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;116;116;28944.00"
"netsuite;vonderk;2026-07-20 14:19;11098;VK-SPUN Q10-12W-DIM-RGBW-8°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;53;53;28944.00"
"netsuite;vonderk;2026-07-20 14:19;11098;VK-SPUN Q10-12W-DIM-RGBW-8°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;3;3;28944.00"
"netsuite;vonderk;2026-07-20 14:19;10297;VK-SPUN-CABLE-2-2M;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;3200.81493056"
"netsuite;vonderk;2026-07-20 14:19;10297;VK-SPUN-CABLE-2-2M;Almacén General Mentrau;MENTRAU;Buen estado PT;47;47;3200.81493056"
"netsuite;vonderk;2026-07-20 14:19;10297;VK-SPUN-CABLE-2-2M;Almacén General Mentrau;MENTRAU;Buen estado PT;96;96;3200.81493056"
"netsuite;vonderk;2026-07-20 14:19;10298;VK-SPUN-CABLE-4-3M;Almacén General Mentrau;MENTRAU;Buen estado PT;10;10;3200.00"
"netsuite;vonderk;2026-07-20 14:19;10300;VK-SPUN-CABLE-5-2M;Almacén General Mentrau;MENTRAU;En inspección;48;48;21413.08823232"
"netsuite;vonderk;2026-07-20 14:19;10300;VK-SPUN-CABLE-5-2M;Almacén General Mentrau;MENTRAU;Buen estado PT;150;150;21413.08823232"
"netsuite;vonderk;2026-07-20 14:19;10304;VK-SPUN-RGBW-216W-3°-220V-DMX;Almacen Mentrau Exento;MENTRAU;Buen estado PT;2;2;698741.54666667"
"netsuite;vonderk;2026-07-20 14:19;10304;VK-SPUN-RGBW-216W-3°-220V-DMX;Almacén General Mentrau;MENTRAU;Buen estado PT;13;13;698741.54666667"
"netsuite;vonderk;2026-07-20 14:19;10305;VK-SPUN-RGBW-216W-5°-220V-DMX;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;642324.00"
"netsuite;vonderk;2026-07-20 14:19;10278;VK-SPUN-12W-DIM-2CCT-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;28;28;21506.33310127"
"netsuite;vonderk;2026-07-20 14:19;10278;VK-SPUN-12W-DIM-2CCT-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;64;64;21506.33310127"
"netsuite;vonderk;2026-07-20 14:19;10278;VK-SPUN-12W-DIM-2CCT-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;66;66;21506.33310127"
"netsuite;vonderk;2026-07-20 14:19;10279;VK-SPUN-12W-DIM-3000K-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;178;178;68777.17519062"
"netsuite;vonderk;2026-07-20 14:19;10279;VK-SPUN-12W-DIM-3000K-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;68777.17519062"
"netsuite;vonderk;2026-07-20 14:19;10279;VK-SPUN-12W-DIM-3000K-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;64;64;68777.17519062"
"netsuite;vonderk;2026-07-20 14:19;10279;VK-SPUN-12W-DIM-3000K-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;68777.17519062"
"netsuite;vonderk;2026-07-20 14:19;10279;VK-SPUN-12W-DIM-3000K-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;89;89;68777.17519062"
"netsuite;vonderk;2026-07-20 14:19;10279;VK-SPUN-12W-DIM-3000K-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;68777.17519062"
"netsuite;vonderk;2026-07-20 14:19;10279;VK-SPUN-12W-DIM-3000K-30°-24V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;68777.17519062"
"netsuite;vonderk;2026-07-20 14:19;10282;VK-SPUN-18W-DIM-RGBW-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;84;84;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10282;VK-SPUN-18W-DIM-RGBW-10X60°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10282;VK-SPUN-18W-DIM-RGBW-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado Otros;89;89;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10282;VK-SPUN-18W-DIM-RGBW-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado Otros;9;9;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10283;VK-SPUN-18W-DIM-RGBW-12°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;155;155;25429.13"
"netsuite;vonderk;2026-07-20 14:19;10284;VK-SPUN-18W-DIM-RGBW-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;10;10;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10284;VK-SPUN-18W-DIM-RGBW-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10284;VK-SPUN-18W-DIM-RGBW-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10284;VK-SPUN-18W-DIM-RGBW-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;20;20;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10284;VK-SPUN-18W-DIM-RGBW-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;76;76;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10284;VK-SPUN-18W-DIM-RGBW-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;145;145;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10284;VK-SPUN-18W-DIM-RGBW-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;37230.29"
"netsuite;vonderk;2026-07-20 14:19;10281;VK-SPUN-18W-DIM-RGB-8°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;27998.83"
"netsuite;vonderk;2026-07-20 14:19;10281;VK-SPUN-18W-DIM-RGB-8°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;27998.83"
"netsuite;vonderk;2026-07-20 14:19;10281;VK-SPUN-18W-DIM-RGB-8°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;222;222;27998.83"
"netsuite;vonderk;2026-07-20 14:19;10281;VK-SPUN-18W-DIM-RGB-8°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;16;16;27998.83"
"netsuite;vonderk;2026-07-20 14:19;10280;VK-SPUN-18W-DIM-3000K-10X60°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;16;16;128467.70709924"
"netsuite;vonderk;2026-07-20 14:19;10280;VK-SPUN-18W-DIM-3000K-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;47;47;128467.70709924"
"netsuite;vonderk;2026-07-20 14:19;10280;VK-SPUN-18W-DIM-3000K-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;50;50;128467.70709924"
"netsuite;vonderk;2026-07-20 14:19;10280;VK-SPUN-18W-DIM-3000K-10X60°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;9;9;128467.70709924"
"netsuite;vonderk;2026-07-20 14:19;10280;VK-SPUN-18W-DIM-3000K-10X60°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;128467.70709924"
"netsuite;vonderk;2026-07-20 14:19;10280;VK-SPUN-18W-DIM-3000K-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;6;6;128467.70709924"
"netsuite;vonderk;2026-07-20 14:19;10280;VK-SPUN-18W-DIM-3000K-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;128467.70709924"
"netsuite;vonderk;2026-07-20 14:19;10285;VK-SPUN-20W-DIM-3000K-10X60-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;66861.06"
"netsuite;vonderk;2026-07-20 14:19;10288;VK-SPUN-36W-DIM-RGBW-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado Otros;4;4;55193.87"
"netsuite;vonderk;2026-07-20 14:19;10289;VK-SPUN-36W-DIM-RGBW-12°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;9;9;453674.39777778"
"netsuite;vonderk;2026-07-20 14:19;10289;VK-SPUN-36W-DIM-RGBW-12°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;453674.39777778"
"netsuite;vonderk;2026-07-20 14:19;10289;VK-SPUN-36W-DIM-RGBW-12°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;453674.39777778"
"netsuite;vonderk;2026-07-20 14:19;10290;VK-SPUN-36W-DIM-RGBW-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;51;51;52550.34532258"
"netsuite;vonderk;2026-07-20 14:19;10290;VK-SPUN-36W-DIM-RGBW-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;52550.34532258"
"netsuite;vonderk;2026-07-20 14:19;10290;VK-SPUN-36W-DIM-RGBW-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;3;3;52550.34532258"
"netsuite;vonderk;2026-07-20 14:19;10290;VK-SPUN-36W-DIM-RGBW-30°-24V;Showroom Mentrau;MENTRAU;Buen estado Otros;6;6;52550.34532258"
"netsuite;vonderk;2026-07-20 14:19;10290;VK-SPUN-36W-DIM-RGBW-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;52550.34532258"
"netsuite;vonderk;2026-07-20 14:19;10287;VK-SPUN-36W-DIM-RGB-8°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;41115.29"
"netsuite;vonderk;2026-07-20 14:19;10286;VK-SPUN-36W-DIM-3000K-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;27464.08075758"
"netsuite;vonderk;2026-07-20 14:19;10286;VK-SPUN-36W-DIM-3000K-10X60°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;13;13;27464.08075758"
"netsuite;vonderk;2026-07-20 14:19;10286;VK-SPUN-36W-DIM-3000K-10X60°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;27464.08075758"
"netsuite;vonderk;2026-07-20 14:19;10286;VK-SPUN-36W-DIM-3000K-10X60°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;51;51;27464.08075758"
"netsuite;vonderk;2026-07-20 14:19;12065;VK-SPUN-36W-DIM-3000K-10°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;299220.057"
"netsuite;vonderk;2026-07-20 14:19;12065;VK-SPUN-36W-DIM-3000K-10°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;18;18;299220.057"
"netsuite;vonderk;2026-07-20 14:19;12065;VK-SPUN-36W-DIM-3000K-10°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;56;56;299220.057"
"netsuite;vonderk;2026-07-20 14:19;12065;VK-SPUN-36W-DIM-3000K-10°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;85;85;299220.057"
"netsuite;vonderk;2026-07-20 14:19;10291;VK-SPUN-4000-48W-15;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;81512.04"
"netsuite;vonderk;2026-07-20 14:19;10292;VK-SPUN-48W-RGBW-12°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;3;3;80355.06"
"netsuite;vonderk;2026-07-20 14:19;12397;VK-SPUN-54W-3000K-45°-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;2;2;78129.585"
"netsuite;vonderk;2026-07-20 14:19;10294;VK-SPUN-6W-DIM-2CCT-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;27;27;12519.70"
"netsuite;vonderk;2026-07-20 14:19;10294;VK-SPUN-6W-DIM-2CCT-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;155;155;12519.70"
"netsuite;vonderk;2026-07-20 14:19;10294;VK-SPUN-6W-DIM-2CCT-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;12519.70"
"netsuite;vonderk;2026-07-20 14:19;10295;VK-SPUN-6W-DIM-3000K-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;11460.16"
"netsuite;vonderk;2026-07-20 14:19;10295;VK-SPUN-6W-DIM-3000K-30°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;11460.16"
"netsuite;vonderk;2026-07-20 14:19;10295;VK-SPUN-6W-DIM-3000K-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;8;8;11460.16"
"netsuite;vonderk;2026-07-20 14:19;10295;VK-SPUN-6W-DIM-3000K-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;337;337;11460.16"
"netsuite;vonderk;2026-07-20 14:19;10295;VK-SPUN-6W-DIM-3000K-30°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;404;404;11460.16"
"netsuite;vonderk;2026-07-20 14:19;10295;VK-SPUN-6W-DIM-3000K-30°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;11460.16"
"netsuite;vonderk;2026-07-20 14:19;10295;VK-SPUN-6W-DIM-3000K-30°-24V;Showroom Mentrau;MENTRAU;Buen estado Otros;2;2;11460.16"
"netsuite;vonderk;2026-07-20 14:19;10293;VK-SPUN-60W-DIM-3000K-10X60-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;3;3;85993.80"
"netsuite;vonderk;2026-07-20 14:19;10296;VK-SPUN-72W-DIM-RGBW-10°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;80;80;370789.91666667"
"netsuite;vonderk;2026-07-20 14:19;10296;VK-SPUN-72W-DIM-RGBW-10°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;40;40;370789.91666667"
"netsuite;vonderk;2026-07-20 14:19;10296;VK-SPUN-72W-DIM-RGBW-10°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;35;35;370789.91666667"
"netsuite;vonderk;2026-07-20 14:19;10296;VK-SPUN-72W-DIM-RGBW-10°-24V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;4;4;370789.91666667"
"netsuite;vonderk;2026-07-20 14:19;10296;VK-SPUN-72W-DIM-RGBW-10°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;370789.91666667"
"netsuite;vonderk;2026-07-20 14:19;10296;VK-SPUN-72W-DIM-RGBW-10°-24V;Showroom Mentrau;MENTRAU;Buen estado PT;1;1;370789.91666667"
"netsuite;vonderk;2026-07-20 14:19;10296;VK-SPUN-72W-DIM-RGBW-10°-24V;Almacén General Mentrau;MENTRAU;Buen estado PT;70;70;370789.91666667"
"netsuite;vonderk;2026-07-20 14:19;11463;VK-ST1-12W-DIMT-GR-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;5;5;51576.79"
"netsuite;vonderk;2026-07-20 14:19;11463;VK-ST1-12W-DIMT-GR-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;30;30;51576.79"
"netsuite;vonderk;2026-07-20 14:19;11463;VK-ST1-12W-DIMT-GR-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;25;25;51576.79"
"netsuite;vonderk;2026-07-20 14:19;11463;VK-ST1-12W-DIMT-GR-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado Otros;21;21;51576.79"
"netsuite;vonderk;2026-07-20 14:19;10910;VK-ST1-12W-DIMT-GR-2700K-220V OLD;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;51576.79"
"netsuite;vonderk;2026-07-20 14:19;11464;VK-ST1-12W-DIMT-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Dañado;2;2;53237.34513889"
"netsuite;vonderk;2026-07-20 14:19;11464;VK-ST1-12W-DIMT-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;38;38;53237.34513889"
"netsuite;vonderk;2026-07-20 14:19;11464;VK-ST1-12W-DIMT-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;13;13;53237.34513889"
"netsuite;vonderk;2026-07-20 14:19;11464;VK-ST1-12W-DIMT-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;53237.34513889"
"netsuite;vonderk;2026-07-20 14:19;11464;VK-ST1-12W-DIMT-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;53237.34513889"
"netsuite;vonderk;2026-07-20 14:19;11464;VK-ST1-12W-DIMT-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado Otros;12;12;53237.34513889"
"netsuite;vonderk;2026-07-20 14:19;10911;VK-ST1-12W-DIMT-NG-2700K-220V OLD;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;52210.09"
"netsuite;vonderk;2026-07-20 14:19;10601;VK-ST1-12W-GR-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado Otros;1;1;47874.47"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Dañado;1;1;52628.886"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Dañado;1;1;52628.886"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;34;34;52628.886"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;9;9;52628.886"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;17;17;52628.886"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;1;1;52628.886"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;6;6;52628.886"
"netsuite;vonderk;2026-07-20 14:19;10602;VK-ST2-12W-DIMT-NG-2700K-220V;Showroom Mentrau;MENTRAU;Buen estado Otros;1;1;52628.886"
"netsuite;vonderk;2026-07-20 14:19;12160;VK-ST3-12W-DIMT-GR-2700K-220V;Almacén General Mentrau;MENTRAU;Dañado;1;1;94779.747"
"netsuite;vonderk;2026-07-20 14:19;12160;VK-ST3-12W-DIMT-GR-2700K-220V;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;94779.747"
"netsuite;vonderk;2026-07-20 14:19;12160;VK-ST3-12W-DIMT-GR-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;47;47;94779.747"
"netsuite;vonderk;2026-07-20 14:19;12161;VK-ST4-12W-DIMT-KH-2700K-220V;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;92274.39073171"
"netsuite;vonderk;2026-07-20 14:19;12161;VK-ST4-12W-DIMT-KH-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;92274.39073171"
"netsuite;vonderk;2026-07-20 14:19;12161;VK-ST4-12W-DIMT-KH-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;35;35;92274.39073171"
"netsuite;vonderk;2026-07-20 14:19;12161;VK-ST4-12W-DIMT-KH-2700K-220V;Almacen Mentrau Exento;MENTRAU;Buen estado PT;3;3;92274.39073171"
"netsuite;vonderk;2026-07-20 14:19;12162;VK-ST5-20W-DIMT-CF-2700K-220V;Showroom Mentrau;MENTRAU;Buen estado PT;2;2;201365.95045455"
"netsuite;vonderk;2026-07-20 14:19;12162;VK-ST5-20W-DIMT-CF-2700K-220V;Almacén General Mentrau;MENTRAU;Buen estado PT;1;1;201365.95045455"
