source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts
netsuite;vonderk;2026-06-08 15:42;160186;13609;FC A-00007-00043536;26/12/2025;25/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;324,110.60 ;56,250.60 ;267860;324,110.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160187;3767;FC A-00007-00043537;26/12/2025;24/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;2,793,387.67 ;481,030.91 ;2312356.76;2,793,387.67 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160189;3851;FC A-00007-00043538;26/12/2025;25/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;613,240.10 ;106,430.10 ;506810;613,240.10 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160191;3961;FC A-00007-00043539;26/12/2025;25/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,294,928.46 ;267,207.46 ;1027721;1,294,928.46 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160192;3767;FC A-00007-00043540;26/12/2025;24/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;565,141.09 ;98,082.34 ;467058.75;565,141.09 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160193;4075;FC A-00007-00043541;26/12/2025;26/3/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 90 DIAS;1,000,182.82 ;173,585.45 ;826597.37;1,000,182.82 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160320;3746;FC A-00007-00043542;26/12/2025;25/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;953,627.62 ;165,505.62 ;788122;953,627.62 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160425;3979;FC A-00007-00043543;26/12/2025;26/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;3;Contado;129,309.02 ;23,965.63 ;105343.39;129,309.02 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160427;3806;FC A-00007-00043544;26/12/2025;25/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;385,184.75 ;66,850.25 ;318334.5;385,184.75 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160537;3767;FC A-00007-00043545;26/12/2025;24/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;153,238.64 ;26,595.14 ;126643.5;153,238.64 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160540;3937;FC A-00007-00043546;26/12/2025;25/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,730,921.94 ;300,407.94 ;1430514;1,730,921.94 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160544;3828;FC A-00007-00043547;26/12/2025;2/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;535,425.00 ;92,925.00 ;442500;535,425.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;160546;3857;FC A-00007-00043548;26/12/2025;25/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,498,458.26 ;260,063.01 ;1238395.25;1,498,458.26 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158353;3746;MEX-9900019623;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158354;3746;MEX-9900019624;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158358;3727;MEX-9900019625;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158361;3657;MEX-9900019626;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;706,525.00 ;0.00 ;706525;706,525.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158363;3710;MEX-9900019627;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158364;3720;MEX-9900019628;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158367;3651;MEX-9900019629;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158368;3651;MEX-9900019630;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158369;3777;MEX-9900019631;23/12/2025;21/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 60 DIAS;898,186.50 ;0.00 ;898186.5;898,186.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158371;3778;MEX-9900019632;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;563,922.00 ;0.00 ;563922;563,922.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158372;3799;MEX-9900019633;23/12/2025;30/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;671,051.25 ;0.00 ;671051.25;671,051.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158374;3657;MEX-9900019634;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;253,862.25 ;0.00 ;253862.25;253,862.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158375;3657;MEX-9900019635;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;130,095.00 ;0.00 ;130095;130,095.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158376;3657;MEX-9900019636;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;195,142.50 ;0.00 ;195142.5;195,142.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158379;4069;MEX-9900019637;23/12/2025;30/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;452,884.00 ;0.00 ;452884;452,884.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158480;3657;MEX-9900019638;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;14,337.00 ;0.00 ;14337;14,337.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158482;3778;MEX-9900019639;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;441,762.50 ;0.00 ;441762.5;441,762.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158483;3811;MEX-9900019640;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;503,388.00 ;0.00 ;503388;503,388.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158488;3810;MEX-9900019641;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;3,114,462.50 ;0.00 ;3114462.5;3,114,462.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158592;3720;MEX-9900019642;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;333,586.00 ;0.00 ;333586;333,586.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158596;13936;MEX-9900019643;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;37,096.25 ;0.00 ;37096.25;37,096.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158598;3810;MEX-9900019644;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;489,316.50 ;0.00 ;489316.5;489,316.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158621;3801;FC A-00007-00043458;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;212,028.30 ;36,798.30 ;175230;212,028.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158627;3720;FC A-00007-00043459;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;115,455.49 ;20,037.74 ;95417.75;115,455.49 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158638;3931;FC A-00007-00043460;23/12/2025;21/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;4,325,520.10 ;750,710.10 ;3574810;4,325,520.10 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158639;3661;FC A-00007-00043461;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;3,122,280.00 ;624,456.00 ;2497824;3,122,280.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158649;3643;FC A-00007-00043462;23/12/2025;6/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 45 DIAS;325,002.98 ;56,405.48 ;268597.5;325,002.98 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158659;3643;FC A-00007-00043463;23/12/2025;6/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 45 DIAS;124,861.11 ;21,670.11 ;103191;124,861.11 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158663;3816;FC A-00007-00043464;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;629,659.80 ;109,279.80 ;520380;629,659.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158673;3682;FC A-00007-00043465;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,219,930.33 ;443,986.08 ;1775944.25;2,219,930.33 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158675;3759;FC A-00007-00043466;23/12/2025;21/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;738,708.03 ;128,205.53 ;610502.5;738,708.03 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158680;13871;FC A-00007-00043467;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;274,137.60 ;47,577.60 ;226560;274,137.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158681;3787;FC A-00007-00043468;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;3,545,199.60 ;627,339.85 ;2917859.75;3,545,199.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158712;3766;FC A-00007-00043469;23/12/2025;30/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;487,236.75 ;84,561.75 ;402675;487,236.75 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158739;3860;FC A-00007-00043470;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;53,649.59 ;9,311.09 ;44338.5;53,649.59 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158741;13609;FC A-00007-00043471;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;514,989.61 ;89,378.36 ;425611.25;514,989.61 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158746;3710;FC A-00007-00043472;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;556,342.28 ;96,555.28 ;459787;556,342.28 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158751;3937;FC A-00007-00043473;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,175,793.30 ;204,063.30 ;971730;1,175,793.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158752;3801;FC A-00007-00043474;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,623,408.60 ;281,748.60 ;1341660;1,623,408.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158753;4047;FC A-00007-00043475;23/12/2025;30/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;402,157.72 ;69,795.97 ;332361.75;402,157.72 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158865;3759;FC A-00007-00043476;23/12/2025;21/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;229,019.12 ;39,747.12 ;189272;229,019.12 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158881;3746;FC A-00007-00043477;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,041,754.00 ;354,354.00 ;1687400;2,041,754.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158889;3971;FC A-00007-00043478;23/12/2025;30/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;386,576.85 ;67,091.85 ;319485;386,576.85 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158894;3984;FC A-00007-00043479;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;470,834.90 ;81,715.15 ;389119.75;470,834.90 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158896;3806;FC A-00007-00043480;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;448,329.20 ;77,809.20 ;370520;448,329.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158899;3651;FC A-00007-00043481;23/12/2025;22/1/2026;dic 2025;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;581,150.30 ;100,860.80 ;480289.5;0.00 ;581,150.30 ;
netsuite;vonderk;2026-06-08 15:42;158900;3812;FC A-00007-00043482;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;380,865.66 ;66,100.66 ;314765;380,865.66 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158905;3720;FC A-00007-00043483;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;602,263.90 ;104,525.15 ;497738.75;602,263.90 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158906;3720;FC A-00007-00043484;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;407,208.56 ;70,672.56 ;336536;407,208.56 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;158910;3720;FC A-00007-00043485;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;645,776.11 ;112,076.86 ;533699.25;645,776.11 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159013;3640;FC A-00007-00043486;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,069,221.11 ;371,746.86 ;1697474.25;2,069,221.11 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159016;3727;FC A-00007-00043487;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;942,562.17 ;163,585.17 ;778977;942,562.17 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159022;3675;FC A-00007-00043488;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,224,379.80 ;252,649.80 ;971730;1,224,379.80 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159026;3750;FC A-00007-00043489;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,147,273.00 ;199,113.50 ;948159.5;1,147,273.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159030;4119;FC A-00007-00043490;23/12/2025;30/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;23,737.18 ;4,119.68 ;19617.5;23,737.18 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159034;3720;FC A-00007-00043491;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;82,116.35 ;14,251.60 ;67864.75;82,116.35 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159035;3651;FC A-00007-00043492;23/12/2025;22/1/2026;dic 2025;Factura de venta;Abierta;1;1;3;PLAZO 30 DIAS;250,668.14 ;43,504.39 ;207163.75;0.00 ;250,668.14 ;
netsuite;vonderk;2026-06-08 15:42;159039;4041;FC A-00007-00043493;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;326,565.00 ;61,065.00 ;265500;326,565.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159042;4047;FC A-00007-00043494;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,383,109.86 ;240,043.86 ;1143066;1,383,109.86 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159043;3931;FC A-00007-00043495;23/12/2025;21/2/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 60 DIAS;2,602,165.50 ;451,615.50 ;2150550;2,602,165.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159044;3816;FC A-00007-00043496;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;2,330,526.55 ;404,471.55 ;1926055;2,330,526.55 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159047;3811;FC A-00007-00043497;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;272,424.24 ;47,280.24 ;225144;272,424.24 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159048;3810;FC A-00007-00043498;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;1,247,004.83 ;216,422.33 ;1030582.5;1,247,004.83 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159050;3750;FC A-00007-00043499;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;422,842.97 ;73,385.97 ;349457;422,842.97 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159052;3857;FC A-00007-00043500;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;52,578.74 ;9,125.24 ;43453.5;52,578.74 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159053;3844;FC A-00007-00043501;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;843,015.60 ;149,175.60 ;693840;843,015.60 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159057;3661;FC A-00007-00043502;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;253,995.00 ;50,799.00 ;203196;253,995.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;159058;3868;FC A-00007-00043503;23/12/2025;22/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;8,856,346.20 ;1,532,720.45 ;7323625.75;8,856,346.20 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156417;3937;FC A-00011-00002677;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;4;PLAZO 30 DIAS;247,723.30 ;42,993.30 ;204730;247,723.30 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156424;3813;MEX-9900019598;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;337,834.00 ;0.00 ;337834;337,834.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156425;3998;GOX-9900001644;22/12/2025;29/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;14;PLAZO 7 DIAS;166,734.00 ;0.00 ;166734;166,734.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156432;3972;MEX-9900019599;22/12/2025;29/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156433;3972;MEX-9900019600;22/12/2025;29/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156435;13799;MEX-9900019601;22/12/2025;;dic 2025;Factura de venta;Pagado por completo;1;1;11;;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156436;4047;MEX-9900019602;22/12/2025;29/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156438;3845;MEX-9900019603;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;308,511.00 ;0.00 ;308511;308,511.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156439;3845;MEX-9900019604;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;77,467.00 ;0.00 ;77467;77,467.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156440;3746;MEX-9900019605;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156441;3746;MEX-9900019606;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156442;3746;MEX-9900019607;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156443;3794;MEX-9900019608;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;0.00 ;0.00 ;0;0.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156444;3720;MEX-9900019609;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;35,990.00 ;0.00 ;35990;35,990.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156446;13717;MEX-9900019610;22/12/2025;29/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;551,060.00 ;0.00 ;551060;551,060.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156447;3680;MEX-9900019611;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;258,862.50 ;0.00 ;258862.5;258,862.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156451;3779;MEX-9900019612;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;2,579,789.75 ;0.00 ;2579789.75;2,579,789.75 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156452;3640;MEX-9900019613;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;177,118.00 ;0.00 ;177118;177,118.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156456;3720;MEX-9900019614;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;583,362.50 ;0.00 ;583362.5;583,362.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156457;3778;MEX-9900019615;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;1,253,676.25 ;0.00 ;1253676.25;1,253,676.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156559;3720;MEX-9900019616;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;20,399.25 ;0.00 ;20399.25;20,399.25 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156561;3813;MEX-9900019617;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;332,317.50 ;0.00 ;332317.5;332,317.50 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156562;3640;MEX-9900019618;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;3,055,683.75 ;0.00 ;3055683.75;3,055,683.75 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156563;3702;MEX-9900019619;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;33,276.00 ;0.00 ;33276;33,276.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156565;3772;MEX-9900019620;22/12/2025;29/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 7 DIAS;1,339,123.00 ;0.00 ;1339123;1,339,123.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156570;3640;MEX-9900019621;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;483,165.75 ;0.00 ;483165.75;483,165.75 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156571;3778;MEX-9900019622;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;11;PLAZO 30 DIAS;191,160.00 ;0.00 ;191160;191,160.00 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156577;3813;FC A-00007-00043418;22/12/2025;21/1/2026;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 30 DIAS;467,176.16 ;81,080.16 ;386096;467,176.16 ;0.00 ;
netsuite;vonderk;2026-06-08 15:42;156586;3972;FC A-00007-00043419;22/12/2025;29/12/2025;dic 2025;Factura de venta;Pagado por completo;1;1;3;PLAZO 7 DIAS;26,072.10 ;4,832.10 ;21240;26,072.10 ;0.00 ;
