source_system;client_id;snapshot_ts;invoice_internal_id;document_number;customer_id;invoice_date;due_date;document_type;document_status;payment_terms;currency;exchange_rate;subsidiary_id;amount_total;amount_paid;open_balance
netsuite;vonderk;8/6/2026 15:40;303374;MEX-9900021625;3874;19/5/2026;26/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,987,701.80;0;1,987,701.80
netsuite;vonderk;8/6/2026 15:40;303577;FC A-00007-00047167;3746;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;431,465.58;0;431,465.58
netsuite;vonderk;8/6/2026 15:40;303589;FC A-00007-00047171;3746;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;496,324.08;0;496,324.08
netsuite;vonderk;8/6/2026 15:40;303602;FC A-00007-00047176;3840;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;3,280,902.90;0;3,280,902.90
netsuite;vonderk;8/6/2026 15:40;303624;FC A-00007-00047185;3746;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;5,651,635.50;0;5,651,635.50
netsuite;vonderk;8/6/2026 15:40;303625;FC A-00007-00047186;3746;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;601,171.20;0;601,171.20
netsuite;vonderk;8/6/2026 15:40;303629;FC A-00007-00047188;3746;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,352,706.77;0;1,352,706.77
netsuite;vonderk;8/6/2026 15:40;303644;FC A-00007-00047197;3866;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;561,236.26;0;561,236.26
netsuite;vonderk;8/6/2026 15:40;303753;FC A-00007-00047202;3941;19/5/2026;18/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,063,730.02;0;2,063,730.02
netsuite;vonderk;8/6/2026 15:40;301767;MEX-9900021604;3862;18/5/2026;25/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;293,088.00;0;293,088.00
netsuite;vonderk;8/6/2026 15:40;301988;FC A-00007-00047136;3814;18/5/2026;17/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,136,318.68;0;1,136,318.68
netsuite;vonderk;8/6/2026 15:40;302011;FC A-00007-00047150;3710;18/5/2026;17/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;905,869.40;0;905,869.40
netsuite;vonderk;8/6/2026 15:40;302018;FC A-00007-00047154;3931;18/5/2026;17/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,786,928.00;0;1,786,928.00
netsuite;vonderk;8/6/2026 15:40;302020;FC A-00007-00047155;3710;18/5/2026;17/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;118,555.80;0;118,555.80
netsuite;vonderk;8/6/2026 15:40;302022;FC A-00007-00047156;3944;18/5/2026;17/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,232,121.22;0;1,232,121.22
netsuite;vonderk;8/6/2026 15:40;302023;FC A-00007-00047157;3829;18/5/2026;17/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;543,466.66;18,649.69;524,816.97
netsuite;vonderk;8/6/2026 15:40;300476;MEX-9900021600;3873;15/5/2026;22/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;41,983.05;0;41,983.05
netsuite;vonderk;8/6/2026 15:40;300491;FC A-00007-00047069;3737;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,131,799.08;0;1,131,799.08
netsuite;vonderk;8/6/2026 15:40;300506;FC A-00007-00047074;5265;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;525,658.36;0;525,658.36
netsuite;vonderk;8/6/2026 15:40;300513;FC A-00007-00047078;3737;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;477,004.99;0;477,004.99
netsuite;vonderk;8/6/2026 15:40;300522;FC A-00007-00047084;3814;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,191,019.48;0;1,191,019.48
netsuite;vonderk;8/6/2026 15:40;300524;FC A-00007-00047085;3814;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;174,528.00;0;174,528.00
netsuite;vonderk;8/6/2026 15:40;300550;FC A-00007-00047100;3811;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;169,502.85;0;169,502.85
netsuite;vonderk;8/6/2026 15:40;300552;FC A-00007-00047101;3710;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;880,558.75;0;880,558.75
netsuite;vonderk;8/6/2026 15:40;300553;FC A-00007-00047102;3868;15/5/2026;14/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;647,192.70;0;647,192.70
netsuite;vonderk;8/6/2026 15:40;300572;FC A-00007-00047114;3814;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,996,027.89;0;1,996,027.89
netsuite;vonderk;8/6/2026 15:40;300573;FC A-00007-00047112;3814;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;29,996.87;0;29,996.87
netsuite;vonderk;8/6/2026 15:40;300677;FC A-00007-00047116;3944;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;493,099.20;0;493,099.20
netsuite;vonderk;8/6/2026 15:40;301375;E-FACTURA EXPORTACION A46;13353;15/5/2026;14/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;40.055;10;3,608,955.59;0;3,608,955.59
netsuite;vonderk;8/6/2026 15:40;299094;MEX-9900021565;3743;14/5/2026;21/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;216,495.00;216,000.00;495
netsuite;vonderk;8/6/2026 15:40;299301;FC A-00007-00047018;3868;14/5/2026;13/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;5,012,250.64;1,320,987.41;3,691,263.23
netsuite;vonderk;8/6/2026 15:40;299304;FC A-00007-00047019;3868;14/5/2026;13/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,708,040.84;0;1,708,040.84
netsuite;vonderk;8/6/2026 15:40;299333;FC A-00007-00047030;3859;14/5/2026;13/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;32,051.45;0;32,051.45
netsuite;vonderk;8/6/2026 15:40;299359;FC A-00007-00047033;13618;14/5/2026;13/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;719,523.97;0;719,523.97
netsuite;vonderk;8/6/2026 15:40;299506;FC A-00007-00047048;13571;14/5/2026;13/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;221,894.64;27,817.34;194,077.30
netsuite;vonderk;8/6/2026 15:40;299515;FC A-00007-00047053;3710;14/5/2026;13/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;563,742.51;0;563,742.51
netsuite;vonderk;8/6/2026 15:40;299520;FC A-00007-00047055;3868;14/5/2026;13/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;550,695.93;0;550,695.93
netsuite;vonderk;8/6/2026 15:40;299542;FC A-00007-00047062;3814;14/5/2026;13/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,884,186.83;0;1,884,186.83
netsuite;vonderk;8/6/2026 15:40;299545;FC A-00007-00047063;3931;14/5/2026;13/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;5,159,461.31;0;5,159,461.31
netsuite;vonderk;8/6/2026 15:40;299546;FC A-00007-00047064;3931;14/5/2026;13/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;5,583,526.63;0;5,583,526.63
netsuite;vonderk;8/6/2026 15:40;299547;FC A-00007-00047065;3931;14/5/2026;13/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;3,919,228.82;0;3,919,228.82
netsuite;vonderk;8/6/2026 15:40;299548;FC A-00007-00047066;3931;14/5/2026;13/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,569,442.30;0;1,569,442.30
netsuite;vonderk;8/6/2026 15:40;297813;MEX-9900021551;3862;13/5/2026;20/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;509,677.80;481,733.70;27,944.10
netsuite;vonderk;8/6/2026 15:40;297817;MEX-9900021554;3873;13/5/2026;20/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;214,965.00;116,332.51;98,632.49
netsuite;vonderk;8/6/2026 15:40;298012;FC A-00007-00046984;3814;13/5/2026;12/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;394,275.60;0;394,275.60
netsuite;vonderk;8/6/2026 15:40;298020;FC A-00007-00046989;3825;13/5/2026;12/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,185,954.87;0;1,185,954.87
netsuite;vonderk;8/6/2026 15:40;298027;FC A-00007-00046996;3811;13/5/2026;12/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;386,251.36;0;386,251.36
netsuite;vonderk;8/6/2026 15:40;298036;FC A-00007-00047002;3710;13/5/2026;12/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,817,166.45;0;1,817,166.45
netsuite;vonderk;8/6/2026 15:40;298047;FC A-00007-00047008;3937;13/5/2026;12/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;879,877.89;0;879,877.89
netsuite;vonderk;8/6/2026 15:40;298057;FC A-00007-00047012;3931;13/5/2026;12/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,264,412.19;242,267.99;1,022,144.20
netsuite;vonderk;8/6/2026 15:40;298610;FC E-00009-00000056;13353;13/5/2026;12/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1405;3;310,125.65;200,535.65;109,590.00
netsuite;vonderk;8/6/2026 15:40;296238;MEX-9900021517;3662;12/5/2026;19/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;126,218.00;116,220.00;9,998.00
netsuite;vonderk;8/6/2026 15:40;296294;FC A-00007-00046949;3749;12/5/2026;11/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;400,797.20;0;400,797.20
netsuite;vonderk;8/6/2026 15:40;296415;FC A-00007-00046955;3662;12/5/2026;11/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,304,044.49;0;2,304,044.49
netsuite;vonderk;8/6/2026 15:40;296433;FC A-00007-00046961;3749;12/5/2026;11/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;122,247.51;0;122,247.51
netsuite;vonderk;8/6/2026 15:40;296439;FC A-00007-00046962;3749;12/5/2026;11/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;262,986.24;0;262,986.24
netsuite;vonderk;8/6/2026 15:40;296447;FC A-00007-00046963;3749;12/5/2026;11/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,105,174.04;0;2,105,174.04
netsuite;vonderk;8/6/2026 15:40;296505;FC A-00007-00046973;3686;12/5/2026;11/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,026,700.80;60,618.60;966,082.20
netsuite;vonderk;8/6/2026 15:40;296508;FC A-00007-00046975;3953;12/5/2026;11/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;398,112.54;0;398,112.54
netsuite;vonderk;8/6/2026 15:40;294851;FC A-00007-00046926;3816;11/5/2026;10/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;502,384.50;0;502,384.50
netsuite;vonderk;8/6/2026 15:40;294876;FC A-00007-00046928;4111;11/5/2026;10/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,199,819.06;0;1,199,819.06
netsuite;vonderk;8/6/2026 15:40;294930;FC A-00007-00046934;3737;11/5/2026;10/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,112,534.50;216,497.21;896,037.29
netsuite;vonderk;8/6/2026 15:40;295061;FC A-00007-00046944;3737;11/5/2026;10/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,561,201.46;0;2,561,201.46
netsuite;vonderk;8/6/2026 15:40;293290;MEX-9900021479;3845;8/5/2026;15/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;291,270.40;0;291,270.40
netsuite;vonderk;8/6/2026 15:40;293440;FC A-00007-00046892;3833;8/5/2026;7/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;505,339.81;0;505,339.81
netsuite;vonderk;8/6/2026 15:40;293442;FC A-00007-00046894;13572;8/5/2026;15/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;3;437,625.54;0;437,625.54
netsuite;vonderk;8/6/2026 15:40;293513;FC A-00007-00046916;3753;8/5/2026;7/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,323,495.10;0;1,323,495.10
netsuite;vonderk;8/6/2026 15:40;292088;MEX-9900021468;3813;7/5/2026;14/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;396,280.50;127,666.14;268,614.36
netsuite;vonderk;8/6/2026 15:40;292344;FC A-00007-00046876;3941;7/5/2026;6/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;3,502,469.76;0;3,502,469.76
netsuite;vonderk;8/6/2026 15:40;292725;E-FACTURA EXPORTACION A45;13888;7/5/2026;6/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.985;10;11,005,213.35;0;11,005,213.35
netsuite;vonderk;8/6/2026 15:40;290890;FC A-00007-00046813;3674;6/5/2026;5/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;267,328.03;0;267,328.03
netsuite;vonderk;8/6/2026 15:40;290893;FC A-00007-00046816;3825;6/5/2026;5/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;669,895.81;0;669,895.81
netsuite;vonderk;8/6/2026 15:40;290921;FC A-00007-00046824;3932;6/5/2026;5/7/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;1,206,038.46;0;1,206,038.46
netsuite;vonderk;8/6/2026 15:40;290938;FC A-00007-00046829;3859;6/5/2026;5/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;91,411.69;0;91,411.69
netsuite;vonderk;8/6/2026 15:40;288213;FC A-00007-00046787;3859;4/5/2026;3/6/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;157,517.80;0;157,517.80
netsuite;vonderk;8/6/2026 15:40;286785;MEX-9900021339;3923;30/4/2026;7/5/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;695,582.16;685,260.35;10,321.81
netsuite;vonderk;8/6/2026 15:40;286847;FC A-00007-00046656;3816;30/4/2026;29/6/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;113,686.76;0;113,686.76
netsuite;vonderk;8/6/2026 15:40;286854;FC A-00007-00046660;3815;30/4/2026;30/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;188,815.90;0;188,815.90
netsuite;vonderk;8/6/2026 15:40;286973;FC A-00007-00046672;3859;30/4/2026;30/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;758,824.88;149,629.73;609,195.15
netsuite;vonderk;8/6/2026 15:40;286977;FC A-00007-00046676;3856;30/4/2026;30/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;6,961.80;0;6,961.80
netsuite;vonderk;8/6/2026 15:40;287036;FC A-00007-00046707;3674;30/4/2026;30/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;88,289.21;0;88,289.21
netsuite;vonderk;8/6/2026 15:40;287062;FC A-00007-00046720;3811;30/4/2026;30/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;123,274.80;0;123,274.80
netsuite;vonderk;8/6/2026 15:40;287148;FC A-00007-00046764;3816;30/4/2026;29/6/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;401,670.39;0;401,670.39
netsuite;vonderk;8/6/2026 15:40;287149;FC A-00007-00046765;3816;30/4/2026;29/6/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;3,685,231.67;0;3,685,231.67
netsuite;vonderk;8/6/2026 15:40;287150;FC A-00007-00046766;3816;30/4/2026;29/6/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;26,641.05;0;26,641.05
netsuite;vonderk;8/6/2026 15:40;284872;FC A-00007-00046603;3812;29/4/2026;29/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;79,230.44;0;79,230.44
netsuite;vonderk;8/6/2026 15:40;284907;FC A-00007-00046624;3825;29/4/2026;29/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,317,796.48;0;1,317,796.48
netsuite;vonderk;8/6/2026 15:40;285134;FC A-00007-00046644;3941;29/4/2026;29/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;427,557.13;0;427,557.13
netsuite;vonderk;8/6/2026 15:40;283600;FC A-00007-00046554;3674;28/4/2026;28/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;279,853.06;0;279,853.06
netsuite;vonderk;8/6/2026 15:40;283601;FC A-00007-00046555;3674;28/4/2026;28/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;2,499,807.74;0;2,499,807.74
netsuite;vonderk;8/6/2026 15:40;283608;FC A-00007-00046557;13622;28/4/2026;28/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;16,936,579.37;13,501,397.35;3,435,182.02
netsuite;vonderk;8/6/2026 15:40;283621;FC A-00007-00046563;3674;28/4/2026;28/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;525,051.07;0;525,051.07
netsuite;vonderk;8/6/2026 15:40;283650;FC A-00007-00046572;3825;28/4/2026;28/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;933,926.40;0;933,926.40
netsuite;vonderk;8/6/2026 15:40;283781;FC A-00007-00046583;3825;28/4/2026;28/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,503,760.90;0;1,503,760.90
netsuite;vonderk;8/6/2026 15:40;283821;E-FACTURA A117;13344;28/4/2026;28/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.465;10;7,412,679.50;0;7,412,679.50
netsuite;vonderk;8/6/2026 15:40;281362;FC A-00007-00046521;3932;27/4/2026;27/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;536,078.40;0;536,078.40
netsuite;vonderk;8/6/2026 15:40;281377;FC A-00007-00046529;3944;27/4/2026;27/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;520,958.24;0;520,958.24
netsuite;vonderk;8/6/2026 15:40;281382;FC A-00007-00046530;3813;27/4/2026;27/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;13,590.96;0;13,590.96
netsuite;vonderk;8/6/2026 15:40;281383;FC A-00007-00046531;3941;27/4/2026;27/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,303,101.34;0;1,303,101.34
netsuite;vonderk;8/6/2026 15:40;281585;FC A-00007-00046548;3931;27/4/2026;27/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,201,760.63;1,198,463.60;3,297.03
netsuite;vonderk;8/6/2026 15:40;282221;E-FACTURA EXPORTACION A44;13353;27/4/2026;27/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.775;10;210,239.44;0;210,239.44
netsuite;vonderk;8/6/2026 15:40;282337;FC E-00009-00000055;13353;27/4/2026;27/4/2026;Factura de venta;Abierta;Contado;US Dollar;1399.5;3;23,651.55;0;23,651.55
netsuite;vonderk;8/6/2026 15:40;280116;FC A-00007-00046512;3825;24/4/2026;24/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;591,719.04;0;591,719.04
netsuite;vonderk;8/6/2026 15:40;280800;FC E-00009-00000054;13353;24/4/2026;24/4/2026;Factura de venta;Abierta;Contado;US Dollar;1415;3;2,965,189.10;0;2,965,189.10
netsuite;vonderk;8/6/2026 15:40;278510;FC A-00007-00046438;3932;23/4/2026;23/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,050,280.00;647,286.96;402,993.04
netsuite;vonderk;8/6/2026 15:40;278542;FC A-00007-00046458;13572;23/4/2026;30/4/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;3;1,771,110.88;590,864.99;1,180,245.89
netsuite;vonderk;8/6/2026 15:40;276785;MEX-9900021207;3964;22/4/2026;29/4/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;1,422,764.00;1,420,000.00;2,764.00
netsuite;vonderk;8/6/2026 15:40;276935;FC A-00007-00046394;4160;22/4/2026;29/4/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;3;574,520.10;0;574,520.10
netsuite;vonderk;8/6/2026 15:40;276937;FC A-00007-00046395;3931;22/4/2026;22/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;3,890,273.80;3,871,632.92;18,640.88
netsuite;vonderk;8/6/2026 15:40;276992;FC A-00007-00046411;3944;22/4/2026;22/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;720,966.40;0;720,966.40
netsuite;vonderk;8/6/2026 15:40;271610;FC A-00007-00046256;3944;16/4/2026;15/6/2026;Factura de venta;Abierta;PLAZO 60 DIAS;Peso Argentino;1;3;2,088,320.72;0;2,088,320.72
netsuite;vonderk;8/6/2026 15:40;269473;FC A-00007-00046204;3674;15/4/2026;15/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;270,909.33;0;270,909.33
netsuite;vonderk;8/6/2026 15:40;270338;E-FACTURA EXPORTACION A43;13353;15/4/2026;15/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;40.225;10;855,568.32;0;855,568.32
netsuite;vonderk;8/6/2026 15:40;268083;FC A-00007-00046170;3674;14/4/2026;14/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;1,116,864.00;0;1,116,864.00
netsuite;vonderk;8/6/2026 15:40;268596;FC E-00009-00000049;13348;14/4/2026;14/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1385;3;160,106.00;0;160,106.00
netsuite;vonderk;8/6/2026 15:40;266819;FC A-00007-00046131;3749;13/4/2026;13/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;164,878.96;115,597.69;49,281.27
netsuite;vonderk;8/6/2026 15:40;267726;E-FACTURA EXPORTACION A42;13888;13/4/2026;13/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;40.355;10;23,856,272.05;23,674,549.07;181,722.98
netsuite;vonderk;8/6/2026 15:40;265464;FC A-00007-00046116;3932;10/4/2026;10/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;3,091,506.92;0;3,091,506.92
netsuite;vonderk;8/6/2026 15:40;259740;FC A-00007-00045946;3821;6/4/2026;6/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;Peso Argentino;1;3;621,168.02;0;621,168.02
netsuite;vonderk;8/6/2026 15:40;258107;E-FACTURA EXPORTACION A41;13348;1/4/2026;1/5/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;40.645;10;936,602.17;0;936,602.17
netsuite;vonderk;8/6/2026 15:40;251584;E-FACTURA EXPORTACION A40;13343;26/3/2026;25/4/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;40.54;10;7,543,637.58;0;7,543,637.58
netsuite;vonderk;8/6/2026 15:40;249280;MEX-9900020767;3923;25/3/2026;1/4/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;807,330.75;596,213.44;211,117.31
netsuite;vonderk;8/6/2026 15:40;250015;FC E-00009-00000046;13353;25/3/2026;24/4/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1410;3;16,834,624.50;461,775.00;16,372,849.50
netsuite;vonderk;8/6/2026 15:40;228213;MEX-9900020458;13799;4/3/2026;11/3/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;11;295,782.20;0;295,782.20
netsuite;vonderk;8/6/2026 15:40;208419;FC A-00011-00002707;3812;11/2/2026;18/2/2026;Factura de venta;Abierta;PLAZO 7 DIAS;Peso Argentino;1;4;1,934,608.50;0;1,934,608.50
netsuite;vonderk;8/6/2026 15:40;202250;FC E-00009-00000043;13353;4/2/2026;6/3/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1465;3;2,946,320.10;0;2,946,320.10
netsuite;vonderk;8/6/2026 15:40;202358;E-FACTURA EXPORTACION A37;13353;4/2/2026;6/3/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;38.54;10;1,643,455.59;0;1,643,455.59
netsuite;vonderk;8/6/2026 15:40;199134;E-FACTURA A115;13351;2/2/2026;3/4/2026;Factura de venta;Abierta;PLAZO 60 DIAS;US Dollar;38.8;10;224,726.71;0;224,726.71
netsuite;vonderk;8/6/2026 15:40;172766;E-FACTURA A114;13344;9/1/2026;9/1/2026;Factura de venta;Abierta;Contado;US Dollar;38.935;10;19,433,522.98;0;19,433,522.98
netsuite;vonderk;8/6/2026 15:40;163363;FC E-00009-00000039;13353;30/12/2025;29/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;1475;3;3,174,318.00;0;3,174,318.00
netsuite;vonderk;8/6/2026 15:40;161882;E-FACTURA EXPORTACION A35;13343;29/12/2025;28/1/2026;Factura de venta;Abierta;PLAZO 30 DIAS;US Dollar;39.265;10;1,860,746.58;1,846,113.67;14,632.92
